loc,cases,deaths,date,Region,year
#adm2+name,#affected+infected,#affected+killed,#date,#region,#year
ISABELA,56,1,12/05/2019,Region II-CAGAYAN VALLEY,2019
ISABELA,49,1,19/05/2019,Region II-CAGAYAN VALLEY,2019
ISABELA,46,1,26/05/2019,Region II-CAGAYAN VALLEY,2019
ISABELA,58,0,02/06/2019,Region II-CAGAYAN VALLEY,2019
ISABELA,52,0,09/06/2019,Region II-CAGAYAN VALLEY,2019
ISABELA,71,0,16/06/2019,Region II-CAGAYAN VALLEY,2019
ISABELA,85,1,23/06/2019,Region II-CAGAYAN VALLEY,2019
ISABELA,129,1,30/06/2019,Region II-CAGAYAN VALLEY,2019
ISABELA,141,3,07/07/2019,Region II-CAGAYAN VALLEY,2019
ISABELA,157,0,14/07/2019,Region II-CAGAYAN VALLEY,2019
ISABELA,204,3,21/07/2019,Region II-CAGAYAN VALLEY,2019
ISABELA,190,3,28/07/2019,Region II-CAGAYAN VALLEY,2019
ISABELA,248,0,04/08/2019,Region II-CAGAYAN VALLEY,2019
ISABELA,273,1,11/08/2019,Region II-CAGAYAN VALLEY,2019
ISABELA,213,2,18/08/2019,Region II-CAGAYAN VALLEY,2019
ISABELA,189,0,25/08/2019,Region II-CAGAYAN VALLEY,2019
ISABELA,161,1,01/09/2019,Region II-CAGAYAN VALLEY,2019
ISABELA,135,0,08/09/2019,Region II-CAGAYAN VALLEY,2019
ISABELA,115,0,15/09/2019,Region II-CAGAYAN VALLEY,2019
ISABELA,91,0,22/09/2019,Region II-CAGAYAN VALLEY,2019
ISABELA,89,0,29/09/2019,Region II-CAGAYAN VALLEY,2019
ISABELA,66,1,06/10/2019,Region II-CAGAYAN VALLEY,2019
ISABELA,59,0,13/10/2019,Region II-CAGAYAN VALLEY,2019
ISABELA,55,0,20/10/2019,Region II-CAGAYAN VALLEY,2019
ISABELA,63,1,27/10/2019,Region II-CAGAYAN VALLEY,2019
ISABELA,57,1,03/11/2019,Region II-CAGAYAN VALLEY,2019
ISABELA,72,1,10/11/2019,Region II-CAGAYAN VALLEY,2019
ISABELA,87,1,17/11/2019,Region II-CAGAYAN VALLEY,2019
ISABELA,52,0,24/11/2019,Region II-CAGAYAN VALLEY,2019
ISABELA,56,0,01/12/2019,Region II-CAGAYAN VALLEY,2019
ISABELA,61,0,08/12/2019,Region II-CAGAYAN VALLEY,2019
ISABELA,41,0,15/12/2019,Region II-CAGAYAN VALLEY,2019
ISABELA,17,0,22/12/2019,Region II-CAGAYAN VALLEY,2019
ISABELA,33,0,29/12/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,52,0,13/01/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,77,0,20/01/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,95,0,27/01/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,101,0,03/02/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,89,0,10/02/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,55,0,17/02/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,20,1,24/02/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,10,0,03/03/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,49,0,10/03/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,40,0,17/03/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,27,0,24/03/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,21,0,31/03/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,18,0,07/04/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,15,0,14/04/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,11,0,21/04/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,10,0,28/04/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,8,0,05/05/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,14,0,12/05/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,15,0,19/05/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,17,0,26/05/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,15,0,02/06/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,30,0,09/06/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,23,1,16/06/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,46,0,23/06/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,61,0,30/06/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,72,0,07/07/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,73,0,14/07/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,96,0,21/07/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,82,0,28/07/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,124,0,04/08/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,105,0,11/08/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,131,1,18/08/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,115,0,25/08/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,152,0,01/09/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,127,2,08/09/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,141,1,15/09/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,91,0,22/09/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,100,0,29/09/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,96,0,06/10/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,145,0,13/10/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,99,0,20/10/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,116,0,27/10/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,75,0,03/11/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,76,1,10/11/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,116,0,17/11/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,50,0,24/11/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,62,0,01/12/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,32,0,08/12/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,33,0,15/12/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,35,0,22/12/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,21,0,29/12/2019,Region II-CAGAYAN VALLEY,2019
QUIRINO,102,0,13/01/2019,Region II-CAGAYAN VALLEY,2019
QUIRINO,60,0,20/01/2019,Region II-CAGAYAN VALLEY,2019
QUIRINO,10,0,27/01/2019,Region II-CAGAYAN VALLEY,2019
QUIRINO,50,0,03/02/2019,Region II-CAGAYAN VALLEY,2019
QUIRINO,45,0,10/02/2019,Region II-CAGAYAN VALLEY,2019
QUIRINO,73,0,17/02/2019,Region II-CAGAYAN VALLEY,2019
QUIRINO,48,0,24/02/2019,Region II-CAGAYAN VALLEY,2019
QUIRINO,24,0,03/03/2019,Region II-CAGAYAN VALLEY,2019
QUIRINO,20,0,10/03/2019,Region II-CAGAYAN VALLEY,2019
QUIRINO,23,0,17/03/2019,Region II-CAGAYAN VALLEY,2019
QUIRINO,19,0,24/03/2019,Region II-CAGAYAN VALLEY,2019
QUIRINO,14,0,31/03/2019,Region II-CAGAYAN VALLEY,2019
QUIRINO,24,1,07/04/2019,Region II-CAGAYAN VALLEY,2019
QUIRINO,11,0,14/04/2019,Region II-CAGAYAN VALLEY,2019
QUIRINO,7,0,21/04/2019,Region II-CAGAYAN VALLEY,2019
QUIRINO,12,0,28/04/2019,Region II-CAGAYAN VALLEY,2019
QUIRINO,12,0,05/05/2019,Region II-CAGAYAN VALLEY,2019
QUIRINO,15,0,12/05/2019,Region II-CAGAYAN VALLEY,2019
QUIRINO,14,0,19/05/2019,Region II-CAGAYAN VALLEY,2019
QUIRINO,12,0,26/05/2019,Region II-CAGAYAN VALLEY,2019
QUIRINO,20,0,02/06/2019,Region II-CAGAYAN VALLEY,2019
QUIRINO,7,0,09/06/2019,Region II-CAGAYAN VALLEY,2019
QUIRINO,24,0,16/06/2019,Region II-CAGAYAN VALLEY,2019
QUIRINO,30,0,23/06/2019,Region II-CAGAYAN VALLEY,2019
QUIRINO,39,0,30/06/2019,Region II-CAGAYAN VALLEY,2019
QUIRINO,40,0,07/07/2019,Region II-CAGAYAN VALLEY,2019
QUIRINO,48,0,14/07/2019,Region II-CAGAYAN VALLEY,2019
QUIRINO,53,0,21/07/2019,Region II-CAGAYAN VALLEY,2019
QUIRINO,49,1,28/07/2019,Region II-CAGAYAN VALLEY,2019
QUIRINO,40,0,04/08/2019,Region II-CAGAYAN VALLEY,2019
QUIRINO,46,0,11/08/2019,Region II-CAGAYAN VALLEY,2019
QUIRINO,81,0,18/08/2019,Region II-CAGAYAN VALLEY,2019
QUIRINO,55,0,25/08/2019,Region II-CAGAYAN VALLEY,2019
QUIRINO,76,0,01/09/2019,Region II-CAGAYAN VALLEY,2019
QUIRINO,59,0,08/09/2019,Region II-CAGAYAN VALLEY,2019
QUIRINO,65,0,15/09/2019,Region II-CAGAYAN VALLEY,2019
QUIRINO,71,0,22/09/2019,Region II-CAGAYAN VALLEY,2019
QUIRINO,41,0,29/09/2019,Region II-CAGAYAN VALLEY,2019
QUIRINO,52,1,06/10/2019,Region II-CAGAYAN VALLEY,2019
QUIRINO,50,0,13/10/2019,Region II-CAGAYAN VALLEY,2019
QUIRINO,49,0,20/10/2019,Region II-CAGAYAN VALLEY,2019
QUIRINO,38,0,27/10/2019,Region II-CAGAYAN VALLEY,2019
QUIRINO,40,1,03/11/2019,Region II-CAGAYAN VALLEY,2019
QUIRINO,27,0,10/11/2019,Region II-CAGAYAN VALLEY,2019
QUIRINO,27,0,17/11/2019,Region II-CAGAYAN VALLEY,2019
QUIRINO,27,0,24/11/2019,Region II-CAGAYAN VALLEY,2019
QUIRINO,29,0,01/12/2019,Region II-CAGAYAN VALLEY,2019
QUIRINO,15,0,08/12/2019,Region II-CAGAYAN VALLEY,2019
QUIRINO,17,0,15/12/2019,Region II-CAGAYAN VALLEY,2019
QUIRINO,11,0,22/12/2019,Region II-CAGAYAN VALLEY,2019
QUIRINO,15,0,29/12/2019,Region II-CAGAYAN VALLEY,2019
SANTIAGO CITY,5,0,13/01/2019,Region II-CAGAYAN VALLEY,2019
SANTIAGO CITY,12,0,20/01/2019,Region II-CAGAYAN VALLEY,2019
SANTIAGO CITY,18,2,27/01/2019,Region II-CAGAYAN VALLEY,2019
SANTIAGO CITY,5,0,03/02/2019,Region II-CAGAYAN VALLEY,2019
SANTIAGO CITY,3,0,10/02/2019,Region II-CAGAYAN VALLEY,2019
SANTIAGO CITY,14,0,17/02/2019,Region II-CAGAYAN VALLEY,2019
SANTIAGO CITY,21,0,24/02/2019,Region II-CAGAYAN VALLEY,2019
SANTIAGO CITY,14,0,03/03/2019,Region II-CAGAYAN VALLEY,2019
SANTIAGO CITY,20,0,10/03/2019,Region II-CAGAYAN VALLEY,2019
SANTIAGO CITY,8,0,17/03/2019,Region II-CAGAYAN VALLEY,2019
SANTIAGO CITY,4,0,24/03/2019,Region II-CAGAYAN VALLEY,2019
SANTIAGO CITY,6,0,31/03/2019,Region II-CAGAYAN VALLEY,2019
SANTIAGO CITY,1,0,07/04/2019,Region II-CAGAYAN VALLEY,2019
SANTIAGO CITY,2,0,14/04/2019,Region II-CAGAYAN VALLEY,2019
SANTIAGO CITY,1,0,21/04/2019,Region II-CAGAYAN VALLEY,2019
SANTIAGO CITY,2,0,28/04/2019,Region II-CAGAYAN VALLEY,2019
SANTIAGO CITY,1,0,05/05/2019,Region II-CAGAYAN VALLEY,2019
SANTIAGO CITY,2,0,12/05/2019,Region II-CAGAYAN VALLEY,2019
SANTIAGO CITY,1,0,19/05/2019,Region II-CAGAYAN VALLEY,2019
SANTIAGO CITY,1,0,26/05/2019,Region II-CAGAYAN VALLEY,2019
SANTIAGO CITY,0,0,02/06/2019,Region II-CAGAYAN VALLEY,2019
SANTIAGO CITY,0,0,09/06/2019,Region II-CAGAYAN VALLEY,2019
SANTIAGO CITY,2,0,16/06/2019,Region II-CAGAYAN VALLEY,2019
SANTIAGO CITY,6,0,23/06/2019,Region II-CAGAYAN VALLEY,2019
SANTIAGO CITY,5,0,30/06/2019,Region II-CAGAYAN VALLEY,2019
SANTIAGO CITY,4,0,07/07/2019,Region II-CAGAYAN VALLEY,2019
SANTIAGO CITY,11,0,14/07/2019,Region II-CAGAYAN VALLEY,2019
SANTIAGO CITY,12,0,21/07/2019,Region II-CAGAYAN VALLEY,2019
SANTIAGO CITY,14,1,28/07/2019,Region II-CAGAYAN VALLEY,2019
SANTIAGO CITY,13,0,04/08/2019,Region II-CAGAYAN VALLEY,2019
SANTIAGO CITY,8,1,11/08/2019,Region II-CAGAYAN VALLEY,2019
SANTIAGO CITY,8,0,18/08/2019,Region II-CAGAYAN VALLEY,2019
SANTIAGO CITY,13,0,25/08/2019,Region II-CAGAYAN VALLEY,2019
SANTIAGO CITY,17,0,01/09/2019,Region II-CAGAYAN VALLEY,2019
SANTIAGO CITY,13,0,08/09/2019,Region II-CAGAYAN VALLEY,2019
SANTIAGO CITY,3,0,15/09/2019,Region II-CAGAYAN VALLEY,2019
SANTIAGO CITY,2,1,22/09/2019,Region II-CAGAYAN VALLEY,2019
SANTIAGO CITY,4,0,29/09/2019,Region II-CAGAYAN VALLEY,2019
SANTIAGO CITY,2,0,06/10/2019,Region II-CAGAYAN VALLEY,2019
SANTIAGO CITY,5,0,13/10/2019,Region II-CAGAYAN VALLEY,2019
SANTIAGO CITY,1,0,20/10/2019,Region II-CAGAYAN VALLEY,2019
SANTIAGO CITY,1,0,27/10/2019,Region II-CAGAYAN VALLEY,2019
SANTIAGO CITY,9,0,03/11/2019,Region II-CAGAYAN VALLEY,2019
SANTIAGO CITY,12,0,10/11/2019,Region II-CAGAYAN VALLEY,2019
SANTIAGO CITY,8,0,17/11/2019,Region II-CAGAYAN VALLEY,2019
SANTIAGO CITY,11,0,24/11/2019,Region II-CAGAYAN VALLEY,2019
SANTIAGO CITY,6,0,01/12/2019,Region II-CAGAYAN VALLEY,2019
SANTIAGO CITY,8,0,08/12/2019,Region II-CAGAYAN VALLEY,2019
SANTIAGO CITY,4,0,15/12/2019,Region II-CAGAYAN VALLEY,2019
SANTIAGO CITY,5,0,22/12/2019,Region II-CAGAYAN VALLEY,2019
SANTIAGO CITY,5,0,29/12/2019,Region II-CAGAYAN VALLEY,2019
ANGELES CITY,4,0,13/01/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,7,0,20/01/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,14,0,27/01/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,10,0,03/02/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,6,0,10/02/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,5,0,17/02/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,5,0,24/02/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,5,0,03/03/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,6,0,10/03/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,2,0,17/03/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,2,0,24/03/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,2,0,31/03/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,3,0,07/04/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,3,0,14/04/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,5,0,21/04/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,0,0,28/04/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,3,0,05/05/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,3,0,12/05/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,0,0,19/05/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,1,0,26/05/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,0,0,02/06/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,1,0,09/06/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,2,0,16/06/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,5,0,23/06/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,1,0,30/06/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,5,0,07/07/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,5,0,14/07/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,1,0,21/07/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,1,0,28/07/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,10,0,04/08/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,12,0,11/08/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,35,0,18/08/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,31,0,25/08/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,42,0,01/09/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,44,0,08/09/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,84,0,15/09/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,72,0,22/09/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,81,0,29/09/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,98,0,06/10/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,72,0,13/10/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,55,0,20/10/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,49,0,27/10/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,12,0,03/11/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,19,0,10/11/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,27,0,17/11/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,13,0,24/11/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,28,0,01/12/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,20,0,08/12/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,22,0,15/12/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,15,0,22/12/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,11,0,29/12/2019,REGION III-CENTRAL LUZON,2019
AURORA,20,0,13/01/2019,REGION III-CENTRAL LUZON,2019
AURORA,40,0,20/01/2019,REGION III-CENTRAL LUZON,2019
AURORA,28,1,27/01/2019,REGION III-CENTRAL LUZON,2019
AURORA,22,1,03/02/2019,REGION III-CENTRAL LUZON,2019
AURORA,24,0,10/02/2019,REGION III-CENTRAL LUZON,2019
AURORA,25,0,17/02/2019,REGION III-CENTRAL LUZON,2019
AURORA,34,0,24/02/2019,REGION III-CENTRAL LUZON,2019
AURORA,28,0,03/03/2019,REGION III-CENTRAL LUZON,2019
AURORA,30,0,10/03/2019,REGION III-CENTRAL LUZON,2019
AURORA,10,0,17/03/2019,REGION III-CENTRAL LUZON,2019
AURORA,21,0,24/03/2019,REGION III-CENTRAL LUZON,2019
AURORA,21,0,31/03/2019,REGION III-CENTRAL LUZON,2019
AURORA,10,0,07/04/2019,REGION III-CENTRAL LUZON,2019
AURORA,8,0,14/04/2019,REGION III-CENTRAL LUZON,2019
AURORA,10,0,21/04/2019,REGION III-CENTRAL LUZON,2019
AURORA,10,0,28/04/2019,REGION III-CENTRAL LUZON,2019
AURORA,8,0,05/05/2019,REGION III-CENTRAL LUZON,2019
AURORA,6,0,12/05/2019,REGION III-CENTRAL LUZON,2019
AURORA,6,0,19/05/2019,REGION III-CENTRAL LUZON,2019
AURORA,29,0,26/05/2019,REGION III-CENTRAL LUZON,2019
AURORA,18,0,02/06/2019,REGION III-CENTRAL LUZON,2019
AURORA,31,0,09/06/2019,REGION III-CENTRAL LUZON,2019
AURORA,45,0,16/06/2019,REGION III-CENTRAL LUZON,2019
AURORA,35,0,23/06/2019,REGION III-CENTRAL LUZON,2019
AURORA,54,0,30/06/2019,REGION III-CENTRAL LUZON,2019
AURORA,32,1,07/07/2019,REGION III-CENTRAL LUZON,2019
AURORA,4,0,14/07/2019,REGION III-CENTRAL LUZON,2019
AURORA,5,1,21/07/2019,REGION III-CENTRAL LUZON,2019
AURORA,32,1,28/07/2019,REGION III-CENTRAL LUZON,2019
AURORA,122,0,04/08/2019,REGION III-CENTRAL LUZON,2019
AURORA,93,0,11/08/2019,REGION III-CENTRAL LUZON,2019
AURORA,94,0,18/08/2019,REGION III-CENTRAL LUZON,2019
AURORA,117,0,25/08/2019,REGION III-CENTRAL LUZON,2019
AURORA,90,1,01/09/2019,REGION III-CENTRAL LUZON,2019
AURORA,58,0,08/09/2019,REGION III-CENTRAL LUZON,2019
AURORA,56,99,15/09/2019,REGION III-CENTRAL LUZON,2019
AURORA,24,0,22/09/2019,REGION III-CENTRAL LUZON,2019
AURORA,26,3,29/09/2019,REGION III-CENTRAL LUZON,2019
AURORA,22,0,06/10/2019,REGION III-CENTRAL LUZON,2019
AURORA,17,0,13/10/2019,REGION III-CENTRAL LUZON,2019
AURORA,13,0,20/10/2019,REGION III-CENTRAL LUZON,2019
AURORA,11,0,27/10/2019,REGION III-CENTRAL LUZON,2019
AURORA,5,0,03/11/2019,REGION III-CENTRAL LUZON,2019
AURORA,4,0,10/11/2019,REGION III-CENTRAL LUZON,2019
AURORA,6,0,17/11/2019,REGION III-CENTRAL LUZON,2019
AURORA,5,0,24/11/2019,REGION III-CENTRAL LUZON,2019
AURORA,7,0,01/12/2019,REGION III-CENTRAL LUZON,2019
AURORA,6,0,08/12/2019,REGION III-CENTRAL LUZON,2019
AURORA,6,0,15/12/2019,REGION III-CENTRAL LUZON,2019
AURORA,8,0,22/12/2019,REGION III-CENTRAL LUZON,2019
AURORA,0,0,29/12/2019,REGION III-CENTRAL LUZON,2019
BATAAN,23,0,13/01/2019,REGION III-CENTRAL LUZON,2019
BATAAN,50,0,20/01/2019,REGION III-CENTRAL LUZON,2019
BATAAN,65,0,27/01/2019,REGION III-CENTRAL LUZON,2019
BATAAN,47,0,03/02/2019,REGION III-CENTRAL LUZON,2019
BATAAN,40,0,10/02/2019,REGION III-CENTRAL LUZON,2019
BATAAN,26,0,17/02/2019,REGION III-CENTRAL LUZON,2019
BATAAN,31,0,24/02/2019,REGION III-CENTRAL LUZON,2019
BATAAN,20,0,03/03/2019,REGION III-CENTRAL LUZON,2019
BATAAN,20,0,10/03/2019,REGION III-CENTRAL LUZON,2019
BATAAN,17,0,17/03/2019,REGION III-CENTRAL LUZON,2019
BATAAN,48,0,24/03/2019,REGION III-CENTRAL LUZON,2019
BATAAN,57,0,31/03/2019,REGION III-CENTRAL LUZON,2019
BATAAN,39,0,07/04/2019,REGION III-CENTRAL LUZON,2019
BATAAN,8,0,14/04/2019,REGION III-CENTRAL LUZON,2019
BATAAN,10,0,21/04/2019,REGION III-CENTRAL LUZON,2019
BATAAN,9,0,28/04/2019,REGION III-CENTRAL LUZON,2019
BATAAN,8,0,05/05/2019,REGION III-CENTRAL LUZON,2019
BATAAN,15,0,12/05/2019,REGION III-CENTRAL LUZON,2019
BATAAN,8,0,19/05/2019,REGION III-CENTRAL LUZON,2019
BATAAN,4,0,26/05/2019,REGION III-CENTRAL LUZON,2019
BATAAN,5,0,02/06/2019,REGION III-CENTRAL LUZON,2019
BATAAN,14,0,09/06/2019,REGION III-CENTRAL LUZON,2019
BATAAN,14,0,16/06/2019,REGION III-CENTRAL LUZON,2019
BATAAN,9,1,23/06/2019,REGION III-CENTRAL LUZON,2019
BATAAN,17,0,30/06/2019,REGION III-CENTRAL LUZON,2019
BATAAN,42,1,07/07/2019,REGION III-CENTRAL LUZON,2019
BATAAN,39,0,14/07/2019,REGION III-CENTRAL LUZON,2019
BATAAN,43,0,21/07/2019,REGION III-CENTRAL LUZON,2019
BATAAN,66,0,28/07/2019,REGION III-CENTRAL LUZON,2019
BATAAN,124,1,04/08/2019,REGION III-CENTRAL LUZON,2019
BATAAN,83,0,11/08/2019,REGION III-CENTRAL LUZON,2019
BATAAN,75,0,18/08/2019,REGION III-CENTRAL LUZON,2019
BATAAN,103,0,25/08/2019,REGION III-CENTRAL LUZON,2019
BATAAN,100,0,01/09/2019,REGION III-CENTRAL LUZON,2019
BATAAN,108,0,08/09/2019,REGION III-CENTRAL LUZON,2019
BATAAN,99,0,15/09/2019,REGION III-CENTRAL LUZON,2019
BATAAN,145,0,22/09/2019,REGION III-CENTRAL LUZON,2019
BATAAN,126,0,29/09/2019,REGION III-CENTRAL LUZON,2019
BATAAN,150,0,06/10/2019,REGION III-CENTRAL LUZON,2019
BATAAN,118,1,13/10/2019,REGION III-CENTRAL LUZON,2019
BATAAN,129,0,20/10/2019,REGION III-CENTRAL LUZON,2019
BATAAN,105,0,27/10/2019,REGION III-CENTRAL LUZON,2019
BATAAN,50,0,03/11/2019,REGION III-CENTRAL LUZON,2019
BATAAN,99,0,10/11/2019,REGION III-CENTRAL LUZON,2019
BATAAN,46,0,17/11/2019,REGION III-CENTRAL LUZON,2019
BATAAN,75,0,24/11/2019,REGION III-CENTRAL LUZON,2019
BATAAN,64,0,01/12/2019,REGION III-CENTRAL LUZON,2019
BATAAN,65,0,08/12/2019,REGION III-CENTRAL LUZON,2019
BATAAN,56,0,15/12/2019,REGION III-CENTRAL LUZON,2019
BATAAN,58,0,22/12/2019,REGION III-CENTRAL LUZON,2019
BATAAN,44,1,29/12/2019,REGION III-CENTRAL LUZON,2019
BULACAN,154,0,13/01/2019,REGION III-CENTRAL LUZON,2019
BULACAN,202,1,20/01/2019,REGION III-CENTRAL LUZON,2019
BULACAN,213,0,27/01/2019,REGION III-CENTRAL LUZON,2019
BULACAN,180,0,03/02/2019,REGION III-CENTRAL LUZON,2019
BULACAN,177,0,10/02/2019,REGION III-CENTRAL LUZON,2019
BULACAN,106,0,17/02/2019,REGION III-CENTRAL LUZON,2019
BULACAN,141,2,24/02/2019,REGION III-CENTRAL LUZON,2019
BULACAN,118,0,03/03/2019,REGION III-CENTRAL LUZON,2019
BULACAN,115,0,10/03/2019,REGION III-CENTRAL LUZON,2019
BULACAN,76,1,17/03/2019,REGION III-CENTRAL LUZON,2019
BULACAN,55,0,24/03/2019,REGION III-CENTRAL LUZON,2019
BULACAN,41,0,31/03/2019,REGION III-CENTRAL LUZON,2019
BULACAN,41,0,07/04/2019,REGION III-CENTRAL LUZON,2019
BULACAN,38,0,14/04/2019,REGION III-CENTRAL LUZON,2019
BULACAN,30,0,21/04/2019,REGION III-CENTRAL LUZON,2019
BULACAN,19,0,28/04/2019,REGION III-CENTRAL LUZON,2019
BULACAN,23,0,05/05/2019,REGION III-CENTRAL LUZON,2019
BULACAN,20,0,12/05/2019,REGION III-CENTRAL LUZON,2019
BULACAN,20,0,19/05/2019,REGION III-CENTRAL LUZON,2019
BULACAN,34,0,26/05/2019,REGION III-CENTRAL LUZON,2019
BULACAN,19,0,02/06/2019,REGION III-CENTRAL LUZON,2019
BULACAN,63,0,09/06/2019,REGION III-CENTRAL LUZON,2019
